Date,XOM,CVX
2016-08-04,57.06204605102539,66.32854461669922
2016-08-05,57.11425018310547,66.40782165527344
2016-08-08,57.78609848022461,66.86369323730469
2016-08-09,57.857852935791016,66.94298553466797
2016-08-10,56.84477996826172,66.16334533691406
2016-08-11,57.048709869384766,66.99584197998047
2016-08-12,57.79206085205078,67.49798583984375
2016-08-15,57.765750885009766,67.90100860595703
2016-08-16,57.838104248046875,67.80191802978516
2016-08-17,57.96310806274414,68.24925994873047
2016-08-18,58.489383697509766,69.13725280761719
2016-08-19,57.75916290283203,68.3160171508789
2016-08-22,57.88416290283203,68.06228637695312
2016-08-23,57.706546783447266,67.8886947631836
2016-08-24,57.903907775878906,68.23591613769531
2016-08-25,57.53550338745117,68.0289077758789
2016-08-26,57.4105110168457,67.6483383178711
2016-08-29,57.78547286987305,68.13573455810547
2016-08-30,57.574981689453125,67.90204620361328
2016-08-31,57.324974060058594,67.15428161621094
2016-09-01,57.127620697021484,66.90721893310547
2016-09-02,57.50917434692383,67.38795471191406
2016-09-06,58.26572036743164,68.38945007324219
2016-09-07,58.048622131347656,68.68991088867188
2016-09-08,58.58147430419922,69.51783752441406
2016-09-09,57.127620697021484,67.61495208740234
2016-09-12,57.42366409301758,68.26927185058594
2016-09-13,56.05534362792969,66.38646697998047
2016-09-14,55.6540641784668,65.71211242675781
2016-09-15,55.969825744628906,66.43316650390625
2016-09-16,55.27907180786133,65.3248519897461
2016-09-19,55.14752197265625,65.4583740234375
2016-09-20,54.298892974853516,65.23138427734375
2016-09-21,54.798851013183594,66.51998138427734
2016-09-22,54.95671844482422,66.75365447998047
2016-09-23,54.89751052856445,66.24624633789062
2016-09-26,54.64097595214844,65.95246124267578
2016-09-27,54.75937271118164,66.08600616455078
2016-09-28,57.167118072509766,68.20252990722656
2016-09-29,56.877662658691406,67.61495208740234
2016-09-30,57.417083740234375,68.71660614013672
2016-10-03,57.26578140258789,68.40279388427734
2016-10-04,56.739501953125,67.61495208740234
2016-10-05,57.23289108276367,68.25590515136719
2016-10-06,57.25920104980469,68.2225570678711
2016-10-07,57.06187057495117,68.28263854980469
2016-10-10,58.18018341064453,69.42434692382812
2016-10-11,57.719703674316406,68.79671478271484
2016-10-12,57.31840515136719,68.20252990722656
2016-10-13,56.94343185424805,67.29446411132812
2016-10-14,56.9302864074707,67.48809051513672
2016-10-17,56.9302864074707,67.67505645751953
2016-10-18,57.08158874511719,67.96214294433594
2016-10-19,57.344730377197266,68.28263854980469
2016-10-20,57.371036529541016,68.01557159423828
2016-10-21,56.98290252685547,67.635009765625
2016-10-24,57.1736946105957,67.20768737792969
2016-10-25,57.048709869384766,67.28112030029297
2016-10-26,57.29210662841797,67.56156921386719
2016-10-27,57.180259704589844,66.71360778808594
2016-10-28,55.7724494934082,69.31752014160156
2016-10-31,54.81201171875,69.9384536743164
2016-11-01,55.02909851074219,71.0935287475586
2016-11-02,54.89751052856445,70.36577606201172
2016-11-03,55.03566360473633,70.36577606201172
2016-11-04,54.976444244384766,69.9584732055664
2016-11-07,56.21322250366211,71.34056854248047
2016-11-08,56.61807632446289,71.63432312011719
2016-11-09,57.241920471191406,71.86800384521484
2016-11-10,57.772857666015625,71.96818542480469
2016-11-11,56.856998443603516,71.20035552978516
2016-11-14,56.59815216064453,71.16698455810547
2016-11-15,57.620216369628906,72.74934387207031
2016-11-16,56.91007995605469,73.0662841796875
2016-11-17,56.56497573852539,72.91119384765625
2016-11-18,56.59815216064453,73.63948822021484
2016-11-21,57.40120315551758,74.30036926269531
2016-11-22,57.527305603027344,74.59708404541016
2016-11-23,57.686580657958984,74.85333251953125
2016-11-25,57.8193244934082,74.85333251953125
2016-11-28,57.38792419433594,74.51615905761719
2016-11-29,57.00965118408203,73.73389434814453
2016-11-30,57.93877029418945,75.23096466064453
2016-12-01,57.89897918701172,76.39761352539062
2016-12-02,57.76622009277344,76.20204162597656
2016-12-05,58.05824279785156,76.37060546875
2016-12-06,58.11134338378906,76.0401840209961
2016-12-07,58.44982147216797,77.17311096191406
2016-12-08,58.615726470947266,77.66539764404297
2016-12-09,59.0670166015625,78.09697723388672
2016-12-12,60.38112258911133,79.00057983398438
2016-12-13,61.4429931640625,79.18269348144531
2016-12-14,60.11564636230469,78.19812774658203
2016-12-15,60.32136154174805,78.93318176269531
2016-12-16,60.51383590698242,79.62775421142578
2016-12-19,60.009464263916016,79.3377914428711
2016-12-20,60.016090393066406,79.54007720947266
2016-12-21,59.916534423828125,79.51313018798828
2016-12-22,60.30809783935547,80.09306335449219
2016-12-23,60.20191192626953,79.85704040527344
2016-12-27,60.228450775146484,79.72218322753906
2016-12-28,59.929813385009766,79.51313018798828
2016-12-29,59.962982177734375,79.45243072509766
2016-12-30,59.90323257446289,79.37150573730469
2017-01-03,60.32136154174805,79.47264862060547
2017-01-04,59.6577033996582,79.45243072509766
2017-01-05,58.76837921142578,79.1084976196289
2017-01-06,58.73516845703125,78.79154968261719
2017-01-09,57.76622009277344,78.11719512939453
2017-01-10,57.02952575683594,77.52376556396484
2017-01-11,57.61357498168945,78.17790222167969
2017-01-12,57.30165481567383,78.33299255371094
2017-01-13,57.30828857421875,78.48136901855469
2017-01-17,57.978599548339844,78.41392517089844
2017-01-18,57.2618293762207,78.18465423583984
2017-01-19,56.23311996459961,77.94187927246094
2017-01-20,57.00299835205078,77.95535278320312
2017-01-23,56.392417907714844,77.8137435913086
2017-01-24,56.472049713134766,78.47461700439453
2017-01-25,56.63798141479492,79.06130981445312
2017-01-26,56.810523986816406,78.59600830078125
2017-01-27,56.750797271728516,76.73477935791016
2017-01-30,56.31941604614258,75.40629577636719
2017-01-31,55.675655364990234,75.08934020996094
2017-02-01,55.045166015625,74.85333251953125
2017-02-02,55.38361740112305,75.6692886352539
2017-02-03,55.4433479309082,76.58644104003906
2017-02-06,55.29072570800781,76.18856811523438
2017-02-07,54.93233871459961,75.1163330078125
2017-02-08,54.570682525634766,75.24446868896484
2017-02-09,54.811771392822266,75.70301055908203
2017-02-10,55.2672119140625,76.2357406616211
2017-02-13,55.58867263793945,76.8156967163086
2017-02-14,55.4681396484375,76.60464477539062
2017-02-15,55.695858001708984,76.6386947631836
2017-02-16,55.119873046875,75.35193634033203
2017-02-17,54.75821304321289,75.11370086669922
2017-02-21,54.84526824951172,76.06000518798828
2017-02-22,54.20231246948242,75.14772033691406
2017-02-23,54.77159881591797,75.58345031738281
2017-02-24,54.302791595458984,74.9707260131836
2017-02-27,54.61086654663086,76.0804443359375
2017-02-28,54.46351623535156,76.59102630615234
2017-03-01,55.60206604003906,77.53056335449219
2017-03-02,55.78961181640625,77.17654418945312
2017-03-03,55.227012634277344,77.3058853149414
2017-03-06,55.47484588623047,77.04717254638672
2017-03-07,55.2672119140625,76.12128448486328
2017-03-08,54.269290924072266,74.62349700927734
2017-03-09,54.697914123535156,74.91624450683594
2017-03-10,54.657752990722656,75.30431365966797
2017-03-13,54.53050231933594,74.44647979736328
2017-03-14,54.24249267578125,73.09168243408203
2017-03-15,54.9189453125,74.12651062011719
2017-03-16,54.9658203125,73.43209838867188
2017-03-17,54.9189453125,73.30955505371094
2017-03-20,54.9189453125,73.29592895507812
2017-03-21,54.80508804321289,73.55461883544922
2017-03-22,54.75821304321289,73.79290008544922
2017-03-23,54.82517623901367,73.43888854980469
2017-03-24,54.40324020385742,73.52057647705078
2017-03-27,54.41661834716797,72.35640716552734
2017-03-28,54.811771392822266,72.9623031616211
2017-03-29,54.93234634399414,73.57506561279297
2017-03-30,56.057498931884766,73.37762451171875
2017-03-31,54.92564010620117,73.09848022460938
2017-04-03,54.9658203125,73.39124298095703
2017-04-04,55.166748046875,73.97675323486328
2017-04-05,55.27390670776367,73.9631118774414
2017-04-06,55.59537124633789,74.40562438964844
2017-04-07,55.42794418334961,74.11288452148438
2017-04-10,55.67576217651367,74.50094604492188
2017-04-11,55.48151397705078,74.18775939941406
2017-04-12,55.568603515625,74.18775939941406
2017-04-13,54.711334228515625,72.2338638305664
2017-04-17,54.63764953613281,72.28152465820312
2017-04-18,54.28268814086914,71.94791412353516
2017-04-19,53.90764236450195,70.96074676513672
2017-04-20,54.25590133666992,71.40325164794922
2017-04-21,54.04158401489258,71.41006469726562
2017-04-24,54.32285690307617,72.11811828613281
2017-04-25,54.738101959228516,72.66280364990234
2017-04-26,54.51708984375,72.22024536132812
2017-04-27,54.423336029052734,71.80494689941406
2017-04-28,54.68452835083008,72.642333984375
2017-05-01,54.95912551879883,72.111328125
2017-05-02,54.95243835449219,71.73004150390625
2017-05-03,55.38776397705078,72.65596771240234
2017-05-04,54.67782974243164,71.3556137084961
2017-05-05,54.93234634399414,72.0228042602539
2017-05-08,55.51502227783203,72.62872314453125
2017-05-09,55.12653732299805,71.53942108154297
2017-05-10,55.37670135498047,72.50615692138672
2017-05-11,55.849945068359375,72.30873107910156
2017-05-12,55.80940628051758,72.13854217529297
2017-05-15,55.97842788696289,72.7444839477539
2017-05-16,55.80940628051758,73.01677703857422
2017-05-17,55.430789947509766,72.00580596923828
2017-05-18,55.26853942871094,72.32902526855469
2017-05-19,55.390228271484375,73.25749206542969
2017-05-22,55.633609771728516,72.98241424560547
2017-05-23,55.829673767089844,73.0855484008789
2017-05-24,55.633609771728516,73.05118560791016
2017-05-25,55.26853942871094,72.28778076171875
2017-05-26,55.13332748413086,72.01958465576172
2017-05-30,54.82909393310547,71.56565856933594
2017-05-31,54.4234504699707,71.16680145263672
2017-06-01,54.558677673339844,71.71009826660156
2017-06-02,53.747398376464844,70.91231536865234
2017-06-05,54.16653823852539,70.96734619140625
2017-06-06,54.90346908569336,71.64131164550781
2017-06-07,54.70063400268555,71.3662338256836
2017-06-08,54.50459289550781,71.52439880371094
2017-06-09,55.52544403076172,73.17496490478516
2017-06-12,56.06630325317383,74.30284881591797
2017-06-13,56.08657455444336,74.36473846435547
2017-06-14,55.48487854003906,73.31253051757812
2017-06-15,55.61332702636719,73.12681579589844
2017-06-16,56.444881439208984,74.51602935791016
2017-06-19,55.95137405395508,73.90397644042969
2017-06-20,55.647125244140625,73.22998809814453
2017-06-21,55.05894470214844,71.86138153076172
2017-06-22,54.81557083129883,71.83386993408203
2017-06-23,55.173885345458984,72.21212768554688
2017-06-26,54.92375564575195,71.62067413330078
2017-06-27,54.83584213256836,71.5725326538086
2017-06-28,55.11979675292969,71.71697235107422
2017-06-29,54.558677673339844,71.60694122314453
2017-06-30,54.578948974609375,71.75135803222656
2017-07-03,55.50517654418945,73.106201171875
2017-07-05,54.66007995605469,71.9508056640625
2017-07-06,54.16653823852539,71.40061950683594
2017-07-07,54.234161376953125,71.17366790771484
2017-07-10,54.193603515625,70.8641586303711
2017-07-11,54.49107360839844,70.9192123413086
2017-07-12,54.73446273803711,71.4487533569336
2017-07-13,54.7412109375,71.61380004882812
2017-07-14,54.95077896118164,71.82701873779297
2017-07-17,54.666831970214844,71.6688232421875
2017-07-18,54.49107360839844,71.33183288574219
2017-07-19,54.66007995605469,71.84076690673828
2017-07-20,54.666831970214844,71.95767211914062
2017-07-21,54.16653823852539,71.00861358642578
2017-07-24,53.99753189086914,70.97421264648438
2017-07-25,54.2679443359375,71.79261016845703
2017-07-26,54.3355598449707,72.2946548461914
2017-07-27,54.64655303955078,72.97551727294922
2017-07-28,53.81498336791992,74.35787963867188
2017-07-31,54.11244583129883,75.0937271118164
2017-08-01,54.20035171508789,76.18721771240234
2017-08-02,54.49107360839844,75.96717071533203
2017-08-03,54.416690826416016,75.25880432128906
2017-08-04,54.22740173339844,75.72645568847656
2017-08-07,54.193603515625,75.49952697753906
2017-08-08,54.058372497558594,75.89151763916016
2017-08-09,54.22740173339844,76.26290893554688
2017-08-10,53.90657424926758,75.72645568847656
2017-08-11,53.38777160644531,75.12126922607422
2017-08-14,53.401424407958984,74.76362609863281
2017-08-15,53.27170944213867,74.66734313964844
2017-08-16,52.882633209228516,74.2158203125
2017-08-17,52.056671142578125,73.57674407958984
2017-08-18,52.31605911254883,73.96575927734375
2017-08-21,52.13856506347656,73.47953033447266
2017-08-22,52.38431167602539,73.88241577148438
2017-08-23,52.29557418823242,74.05606842041016
2017-08-24,52.10444641113281,74.63263702392578
2017-08-25,52.37066650390625,75.18138122558594
2017-08-28,52.20001983642578,74.85490417480469
2017-08-29,52.18635559082031,74.92435455322266
2017-08-30,51.94744873046875,74.83407592773438
2017-08-31,52.10444641113281,74.75764465332031
2017-09-01,52.26826858520508,75.54955291748047
2017-09-05,52.68467330932617,76.02191162109375
2017-09-06,53.7768669128418,77.65431213378906
2017-09-07,53.9475212097168,77.66126251220703
2017-09-08,53.80418395996094,76.95272827148438
2017-09-11,54.09770584106445,78.1613998413086
2017-09-12,54.26836013793945,78.14054870605469
2017-09-13,54.452659606933594,79.31452941894531
2017-09-14,54.67108917236328,79.50208282470703
2017-09-15,54.65744400024414,79.62710571289062
2017-09-18,54.67108917236328,80.0161361694336
2017-09-19,54.75984191894531,80.81494903564453
2017-09-20,54.985103607177734,80.83578491210938
2017-09-21,54.53456115722656,80.9052505493164
2017-09-22,54.55504608154297,81.47486114501953
2017-09-25,55.278629302978516,81.96112060546875
2017-09-26,55.217201232910156,81.6346206665039
2017-09-27,55.58580780029297,81.58600616455078
2017-09-28,56.1046028137207,81.70408630371094
2017-09-29,55.961246490478516,81.62073516845703
2017-10-02,55.72233963012695,81.57212829589844
2017-10-03,55.81106185913086,81.84303283691406
2017-10-04,55.83155059814453,81.67633056640625
2017-10-05,55.988555908203125,82.3709945678711
2017-10-06,55.776939392089844,81.29426574707031
2017-10-09,55.9953727722168,81.76663208007812
2017-10-10,56.152381896972656,82.52378845214844
2017-10-11,56.38447952270508,82.89192962646484
2017-10-12,56.2684326171875,82.75997161865234
2017-10-13,56.254764556884766,82.77386474609375
2017-10-16,56.52780532836914,83.44763946533203
2017-10-17,56.63021469116211,83.51016998291016
2017-10-18,56.49369812011719,82.07228088378906
2017-10-19,56.48002624511719,82.10699462890625
2017-10-20,56.73262023925781,82.41263580322266
2017-10-23,56.82135772705078,82.61408996582031
2017-10-24,56.97834777832031,82.82245635986328
2017-10-25,56.77354431152344,82.27371978759766
2017-10-26,56.97834777832031,82.27371978759766
2017-10-27,57.142154693603516,78.86994934082031
2017-10-30,57.02613830566406,79.46040344238281
2017-10-31,56.89642333984375,80.50234985351562
2017-11-01,57.25139617919922,80.50930786132812
2017-11-02,57.0192985534668,80.11336517333984
2017-11-03,56.780391693115234,79.87718200683594
2017-11-06,57.16947937011719,81.30119323730469
2017-11-07,57.053443908691406,81.44013214111328
2017-11-08,56.97834777832031,81.044189453125
2017-11-09,57.319671630859375,81.44013214111328
2017-11-10,57.14054489135742,81.39845275878906
2017-11-13,57.1060791015625,81.43318176269531
2017-11-14,56.65826416015625,81.21783447265625
2017-11-15,55.94868850708008,80.89137268066406
2017-11-16,55.500850677490234,80.33042907714844
2017-11-17,55.28040313720703,80.42861938476562
2017-11-20,55.49397659301758,80.43561553955078
2017-11-21,55.71445083618164,80.75113677978516
2017-11-22,55.87291717529297,81.26998901367188
2017-11-24,56.0933723449707,81.69065856933594
2017-11-27,55.87977981567383,81.04562377929688
2017-11-28,56.26559066772461,81.64861297607422
2017-11-29,56.6789436340332,82.16043853759766
2017-11-30,57.38166809082031,83.42950439453125
2017-12-01,57.498779296875,83.79410552978516
2017-12-04,57.57456970214844,84.72663116455078
2017-12-05,57.1060791015625,84.41114044189453
2017-12-06,56.68582534790039,83.86420440673828
2017-12-07,56.871856689453125,83.87825012207031
2017-12-08,56.9476432800293,84.08157348632812
2017-12-11,57.20256042480469,84.43214416503906
2017-12-12,57.01650619506836,83.9133071899414
2017-12-13,57.26454162597656,84.0886001586914
2017-12-14,57.11298751831055,83.80814361572266
2017-12-15,57.20256042480469,83.94837951660156
2017-12-18,57.14054489135742,83.92731475830078
2017-12-19,56.79605484008789,84.02549743652344
2017-12-20,57.09231948852539,84.76170349121094
2017-12-21,57.7674674987793,87.51719665527344
2017-12-22,57.85015106201172,87.62939453125
2017-12-26,57.85703659057617,88.33053588867188
2017-12-27,57.80192947387695,88.029052734375
2017-12-28,57.88460159301758,88.05006408691406
2017-12-29,57.62279510498047,87.77664947509766
2018-01-02,58.580421447753906,89.4523696899414
2018-01-03,59.73093795776367,90.10443115234375
2018-01-04,59.81363296508789,89.82398223876953
2018-01-05,59.76538848876953,89.67674255371094
2018-01-08,60.03407287597656,90.11845397949219
2018-01-09,59.779151916503906,89.63465118408203
2018-01-10,59.30381393432617,90.20960235595703
2018-01-11,59.889400482177734,92.95111083984375
2018-01-12,60.29589080810547,93.67330169677734
2018-01-16,59.91694259643555,92.5584487915039
2018-01-17,60.626548767089844,92.80384826660156
2018-01-18,60.23388671875,92.26396179199219
2018-01-19,60.040977478027344,92.0606460571289
2018-01-22,60.7988166809082,92.9440689086914
2018-01-23,60.83324432373047,91.86431121826172
2018-01-24,60.991695404052734,92.12373352050781
2018-01-25,60.88145446777344,91.60490417480469
2018-01-26,61.31550598144531,91.98352813720703
2018-01-29,60.63346481323242,90.0833969116211
2018-01-30,59.78606033325195,87.8046875
2018-01-31,60.144317626953125,87.88880920410156
2018-02-01,61.36371994018555,88.04305267333984
2018-02-02,58.23595428466797,83.1420669555664
2018-02-05,54.92214584350586,78.96322631835938
2018-02-06,53.97830581665039,82.16043853759766
2018-02-07,53.00693130493164,80.83527374267578
2018-02-08,52.40753173828125,78.73883819580078
2018-02-09,52.741607666015625,79.58023834228516
2018-02-12,53.1870231628418,79.9167709350586
2018-02-13,53.10352325439453,79.43296813964844
2018-02-14,53.21487045288086,79.67137145996094
2018-02-15,53.04087448120117,79.68553924560547
2018-02-16,53.27054214477539,79.40937042236328
2018-02-20,52.720726013183594,78.58792114257812
2018-02-21,52.12216567993164,77.22834777832031
2018-02-22,52.79728317260742,77.81609344482422
2018-02-23,53.9595832824707,79.7280044555664
2018-02-26,54.87130355834961,81.15135192871094
2018-02-27,53.938697814941406,80.45030212402344
2018-02-28,52.71376419067383,79.25357818603516
2018-03-01,52.33792495727539,79.33854675292969
2018-03-02,52.58154296875,79.05529022216797
2018-03-05,53.08262252807617,80.12458038330078
2018-03-06,53.019996643066406,80.4786376953125
2018-03-07,51.68370056152344,80.6131820678711
2018-03-08,51.586273193359375,80.26620483398438
2018-03-09,51.89250183105469,83.00662994384766
2018-03-12,52.365760803222656,82.70215606689453
2018-03-13,51.871620178222656,82.46847534179688
2018-03-14,51.224365234375,81.52666473388672
2018-03-15,51.79505157470703,81.8453140258789
2018-03-16,52.28226089477539,81.7178726196289
2018-03-19,51.607147216796875,80.64856719970703
2018-03-20,51.49579620361328,81.08052825927734
2018-03-21,52.2265739440918,82.87918853759766
2018-03-22,51.15476989746094,80.51403045654297
2018-03-23,50.73020935058594,80.00418853759766
2018-03-26,51.50275421142578,81.68245697021484
2018-03-27,51.2939567565918,81.1938247680664
2018-03-28,50.674530029296875,79.38103485107422
2018-03-29,51.92731475830078,80.75480651855469
2018-04-02,50.95988845825195,79.48017120361328
2018-04-03,52.21265411376953,81.31423950195312
2018-04-04,52.10826873779297,81.0663833618164
2018-04-05,52.90864181518555,83.05622100830078
2018-04-06,52.10826873779297,81.26466369628906
2018-04-09,52.10826873779297,82.12857055664062
2018-04-10,53.639434814453125,84.160888671875
2018-04-11,53.88996124267578,84.44414520263672
2018-04-12,53.74382019042969,84.42997741699219
2018-04-13,54.17533493041992,84.9185791015625
2018-04-16,54.66251754760742,85.47091674804688
2018-04-17,54.51637268066406,86.00911712646484
2018-04-18,55.135799407958984,87.6802978515625
2018-04-19,55.27500534057617,87.6023941040039
2018-04-20,54.98267364501953,86.61103057861328
2018-04-23,55.37936782836914,87.5103530883789
2018-04-24,54.5302734375,86.7739028930664
2018-04-25,55.330657958984375,86.90135955810547
2018-04-26,56.277198791503906,87.96356201171875
2018-04-27,54.14051055908203,89.66304779052734
2018-04-30,54.11268615722656,88.59375762939453
2018-05-01,53.555904388427734,88.416748046875
2018-05-02,53.451507568359375,88.86286926269531
2018-05-03,53.27054214477539,89.23108673095703
2018-05-04,53.5211067199707,88.89118194580078
2018-05-07,54.10573959350586,88.47340393066406
2018-05-08,54.34931945800781,89.62763977050781
2018-05-09,55.629940032958984,91.15011596679688
2018-05-10,56.87575149536133,91.22093963623047
2018-05-11,57.14290237426758,91.94322967529297
2018-05-14,57.52958297729492,92.33268737792969
2018-05-15,57.50144958496094,91.87239837646484
2018-05-16,57.66314697265625,91.74493408203125
2018-05-17,57.56472396850586,92.47351837158203
2018-05-18,57.15696716308594,91.33061981201172
2018-05-21,57.845947265625,92.40924072265625
2018-05-22,57.3959846496582,91.59493255615234
2018-05-23,57.75455093383789,91.93064880371094
2018-05-24,56.432823181152344,90.43775939941406
2018-05-25,55.336090087890625,87.28055572509766
2018-05-29,55.1322135925293,86.70911407470703
2018-05-30,57.29755783081055,89.40203857421875
2018-05-31,57.11478042602539,88.78772735595703
2018-06-01,57.52958297729492,88.46629333496094
2018-06-04,56.92496871948242,87.33055877685547
