Date,GS,MS
2016-12-21,198.77711486816406,33.28986358642578
2016-12-22,197.69041442871094,32.84465408325195
2016-12-23,198.39022827148438,33.05191421508789
2016-12-27,198.87594604492188,33.09796905517578
2016-12-28,198.12672424316406,32.71416473388672
2016-12-29,196.09315490722656,32.35342025756836
2016-12-30,197.1387481689453,32.43016815185547
2017-01-03,198.88414001464844,33.04423141479492
2017-01-04,200.1685333251953,33.48175048828125
2017-01-05,198.67831420898438,33.17472457885742
2017-01-06,201.625732421875,33.658287048339844
2017-01-09,199.9709014892578,32.783267974853516
2017-01-10,199.70745849609375,33.05191421508789
2017-01-11,202.33377075195312,33.5201301574707
2017-01-12,200.7530517578125,33.48942947387695
2017-01-13,201.13177490234375,33.627601623535156
2017-01-17,194.0843505859375,32.35342025756836
2017-01-18,192.89048767089844,32.89838790893555
2017-01-19,190.51947021484375,32.58368682861328
2017-01-20,191.1698455810547,32.69114303588867
2017-01-23,191.5568084716797,32.20756912231445
2017-01-24,192.38836669921875,32.798614501953125
2017-01-25,195.32748413085938,33.66596984863281
2017-01-26,197.24578857421875,33.78878402709961
2017-01-27,195.0805206298828,33.65769958496094
2017-01-30,192.5694580078125,33.249027252197266
2017-01-31,188.79876708984375,32.76325225830078
2017-02-01,189.9102325439453,32.925174713134766
2017-02-02,189.69615173339844,32.48566436767578
2017-02-03,198.37371826171875,34.25914001464844
2017-02-06,197.57513427734375,34.41336441040039
2017-02-07,197.2787628173828,34.59842300415039
2017-02-08,195.72268676757812,33.85818099975586
2017-02-09,198.86767578125,34.5829963684082
2017-02-10,199.8309783935547,34.46733093261719
2017-02-13,202.75360107421875,34.899147033691406
2017-02-14,205.3800048828125,35.500572204589844
2017-02-15,206.26913452148438,35.847564697265625
2017-02-16,205.363525390625,35.5545539855957
2017-02-17,206.13739013671875,35.58539962768555
2017-02-21,207.2735595703125,35.901546478271484
2017-02-22,207.24887084960938,35.87070846557617
2017-02-23,206.8043212890625,35.916961669921875
2017-02-24,203.64283752441406,35.10733413696289
2017-02-27,205.27294921875,35.34637451171875
2017-02-28,204.76113891601562,35.21527099609375
2017-03-01,208.59954833984375,36.09431457519531
2017-03-02,207.23748779296875,35.685646057128906
2017-03-03,208.74807739257812,36.109737396240234
2017-03-06,208.02169799804688,35.90925216674805
2017-03-07,207.1054229736328,35.72420120239258
2017-03-08,206.56068420410156,35.770469665527344
2017-03-09,206.51109313964844,35.99407958984375
2017-03-10,205.0253143310547,35.847564697265625
2017-03-13,204.84373474121094,35.67021560668945
2017-03-14,204.4805450439453,35.61625671386719
2017-03-15,203.70455932617188,35.35407257080078
2017-03-16,204.89324951171875,35.72420120239258
2017-03-17,201.36032104492188,34.71407699584961
2017-03-20,199.87454223632812,34.38250732421875
2017-03-21,192.32989501953125,32.89432144165039
2017-03-22,190.73675537109375,32.54734420776367
2017-03-23,191.421875,32.8403434753418
2017-03-24,188.54107666015625,32.740108489990234
2017-03-27,186.12249755859375,32.06155776977539
2017-03-28,189.3004913330078,32.76325225830078
2017-03-29,188.57408142089844,33.00228500366211
2017-03-30,190.860595703125,33.488059997558594
2017-03-31,189.6224365234375,33.033111572265625
2017-04-03,188.9950714111328,32.932891845703125
2017-04-04,189.24270629882812,32.77865982055664
2017-04-05,187.92201232910156,32.18492889404297
2017-04-06,188.73094177246094,32.454803466796875
2017-04-07,188.1035919189453,32.34686279296875
2017-04-10,188.9373016357422,32.31602478027344
2017-04-11,187.98805236816406,32.06155776977539
2017-04-12,186.34536743164062,31.668306350708008
2017-04-13,184.33950805664062,31.375286102294922
2017-04-17,186.76634216308594,31.992155075073242
2017-04-18,177.95884704589844,31.776256561279297
2017-04-19,176.7206573486328,32.41626739501953
2017-04-20,179.99769592285156,32.770957946777344
2017-04-21,179.00714111328125,32.231201171875
2017-04-24,184.2569580078125,33.58829879760742
2017-04-25,187.07179260253906,34.13576889038086
2017-04-26,186.7168731689453,34.21287536621094
2017-04-27,186.3949432373047,33.72489547729492
2017-04-28,184.73573303222656,33.593223571777344
2017-05-01,185.6024932861328,33.87980651855469
2017-05-02,185.82534790039062,33.577728271484375
2017-05-03,186.80764770507812,33.67842483520508
2017-05-04,187.0387420654297,33.523502349853516
2017-05-05,187.2698516845703,33.36860275268555
2017-05-08,185.7510528564453,33.322120666503906
2017-05-09,184.70274353027344,33.17494583129883
2017-05-10,185.6272735595703,33.384090423583984
2017-05-11,185.52821350097656,33.20592498779297
2017-05-12,183.9268341064453,33.097496032714844
2017-05-15,185.82534790039062,33.63969802856445
2017-05-16,186.22154235839844,33.600955963134766
2017-05-17,176.41522216796875,31.734254837036133
2017-05-18,177.60391235351562,31.997602462768555
2017-05-19,177.7937469482422,32.37714767456055
2017-05-22,178.31373596191406,32.2686882019043
2017-05-23,181.30189514160156,32.857364654541016
2017-05-24,184.76048278808594,33.02003479003906
2017-05-25,183.63784790039062,33.02003479003906
2017-05-26,184.5128631591797,33.182682037353516
2017-05-30,180.90176391601562,32.748931884765625
2017-05-31,174.97164916992188,32.330657958984375
2017-06-01,178.07754516601562,33.00454330444336
2017-06-02,176.6695556640625,32.9348258972168
2017-06-05,177.2327117919922,33.22142028808594
2017-06-06,177.67996215820312,33.26015090942383
2017-06-07,178.71530151367188,33.523502349853516
2017-06-08,181.18341064453125,34.15866470336914
2017-06-09,184.23129272460938,34.78605651855469
2017-06-12,183.79232788085938,34.73958969116211
2017-06-13,185.68896484375,34.97195053100586
2017-06-14,187.60211181640625,34.78605651855469
2017-06-15,184.88558959960938,34.61565399169922
2017-06-16,183.70950317382812,34.4530029296875
2017-06-19,187.28746032714844,35.41346740722656
2017-06-20,186.43434143066406,35.24305725097656
2017-06-21,184.272705078125,34.78605651855469
2017-06-22,182.0198974609375,34.55369186401367
2017-06-23,179.8831024169922,33.8410758972168
2017-06-26,182.57479858398438,34.081207275390625
2017-06-27,182.4423065185547,34.25160598754883
2017-06-28,184.8772735595703,34.329063415527344
2017-06-29,185.86289978027344,34.662132263183594
2017-06-30,183.7840118408203,34.51496124267578
2017-07-03,188.23992919921875,35.32826232910156
2017-07-05,188.869384765625,35.754276275634766
2017-07-06,187.75125122070312,35.731040954589844
2017-07-07,186.58343505859375,35.66907501220703
2017-07-10,187.04725646972656,35.62260818481445
2017-07-11,187.9665985107422,35.22757339477539
2017-07-12,188.33103942871094,34.82478713989258
2017-07-13,190.823974609375,35.25855255126953
2017-07-14,189.3331756591797,35.01068878173828
2017-07-17,189.87979125976562,35.11137771606445
2017-07-18,184.9518280029297,34.96421432495117
2017-07-19,184.58746337890625,36.110572814941406
2017-07-20,184.11534118652344,36.02538299560547
2017-07-21,182.35948181152344,36.087337493896484
2017-07-24,180.70303344726562,36.180294036865234
2017-07-25,183.5189971923828,36.87739944458008
2017-07-26,184.0739288330078,36.56757354736328
2017-07-27,183.43617248535156,36.66881561279297
2017-07-28,185.20028686523438,36.33396911621094
2017-07-31,186.62486267089844,36.52085876464844
2017-08-01,188.0079803466797,36.76225280761719
2017-08-02,187.40338134765625,36.85569381713867
2017-08-03,185.51502990722656,36.801177978515625
2017-08-04,190.3187713623047,37.43971633911133
2017-08-07,192.9111328125,37.61882400512695
2017-08-08,192.19058227539062,37.322906494140625
2017-08-09,191.32920837402344,37.10488510131836
2017-08-10,186.7656707763672,36.05364227294922
2017-08-11,185.64756774902344,35.54747772216797
2017-08-14,188.30616760253906,36.2171745300293
2017-08-15,188.4966583251953,36.15488052368164
2017-08-16,186.8567352294922,35.82781982421875
2017-08-17,183.386474609375,35.111419677734375
2017-08-18,183.99105834960938,35.345027923583984
2017-08-21,182.8647003173828,34.79214859008789
2017-08-22,185.17544555664062,35.48518753051758
2017-08-23,184.47979736328125,35.66428756713867
2017-08-24,184.68682861328125,35.82002639770508
2017-08-25,184.25611877441406,35.77330780029297
2017-08-28,182.50022888183594,35.41510772705078
2017-08-29,182.79945373535156,35.31387710571289
2017-08-30,184.8438720703125,35.55527877807617
2017-08-31,185.94081115722656,35.43068313598633
2017-09-01,187.7193603515625,35.96799087524414
2017-09-05,180.98777770996094,34.95567321777344
2017-09-06,181.86038208007812,35.09584426879883
2017-09-07,179.37550354003906,34.317138671875
2017-09-08,180.5140838623047,34.27042770385742
2017-09-11,183.71359252929688,35.165924072265625
2017-09-12,187.77749633789062,35.6253547668457
2017-09-13,188.284423828125,35.99134826660156
2017-09-14,188.52542114257812,36.14708709716797
2017-09-15,187.17080688476562,36.28725051879883
2017-09-18,189.09059143066406,36.84790802001953
2017-09-19,190.23745727539062,37.12044906616211
2017-09-20,190.9687957763672,37.29176712036133
2017-09-21,192.21534729003906,37.579872131347656
2017-09-22,191.99929809570312,37.54874038696289
2017-09-25,191.35931396484375,37.17497253417969
2017-09-26,191.0934600830078,36.956932067871094
2017-09-27,195.09909057617188,37.43193054199219
2017-09-28,195.68914794921875,37.49421691894531
2017-09-29,197.1185760498047,37.50979232788086
2017-10-02,199.99404907226562,38.09382629394531
2017-10-03,200.80018615722656,38.37416458129883
2017-10-04,199.71145629882812,38.16390609741211
2017-10-05,204.4900665283203,38.64669418334961
2017-10-06,204.45680236816406,38.7479133605957
2017-10-09,201.7808074951172,38.4520149230957
2017-10-10,201.6146240234375,38.53768539428711
2017-10-11,201.44839477539062,38.29628372192383
2017-10-12,199.28761291503906,37.83685302734375
2017-10-13,198.23220825195312,37.61103439331055
2017-10-16,201.45668029785156,38.10939407348633
2017-10-17,196.20443725585938,38.24956512451172
2017-10-18,201.14088439941406,39.05162811279297
2017-10-19,199.44557189941406,38.77129364013672
2017-10-20,203.38478088378906,39.46432876586914
2017-10-23,201.2240753173828,39.40981674194336
2017-10-24,203.4761505126953,39.76801300048828
2017-10-25,200.87496948242188,39.347511291503906
2017-10-26,200.88327026367188,39.534420013427734
2017-10-27,200.87496948242188,39.83810043334961
2017-10-30,200.19349670410156,39.4859619140625
2017-10-31,201.514892578125,39.126007080078125
2017-11-01,202.99415588378906,38.83647537231445
2017-11-02,205.1715087890625,39.45466232299805
2017-11-03,203.1105194091797,39.141666412353516
2017-11-06,202.35427856445312,39.23556137084961
2017-11-07,199.2959747314453,38.6486701965332
2017-11-08,200.49267578125,38.374794006347656
2017-11-09,200.11036682128906,38.202632904052734
2017-11-10,199.5785369873047,38.15568542480469
2017-11-13,199.67828369140625,38.053951263427734
2017-11-14,197.16014099121094,37.85832595825195
2017-11-15,197.46759033203125,37.639217376708984
2017-11-16,198.93026733398438,38.03047180175781
2017-11-17,197.808349609375,38.10872268676758
2017-11-20,197.8997344970703,38.42957305908203
2017-11-21,197.808349609375,38.64083480834961
2017-11-22,196.48696899414062,38.413917541503906
2017-11-24,196.08804321289062,38.390438079833984
2017-11-27,195.38998413085938,38.3434944152832
2017-11-28,198.9635467529297,39.439022064208984
2017-11-29,201.21444702148438,40.158939361572266
2017-11-30,206.4499053955078,40.38587188720703
2017-12-01,207.54197692871094,40.65192413330078
2017-12-04,208.95924377441406,41.22316360473633
2017-12-05,207.02513122558594,40.6988639831543
2017-12-06,205.04098510742188,40.44846725463867
2017-12-07,207.2168731689453,40.96492004394531
2017-12-08,208.70913696289062,41.387489318847656
2017-12-11,208.5257568359375,41.29359436035156
2017-12-12,214.81991577148438,42.138710021972656
2017-12-13,213.05255126953125,41.61442947387695
2017-12-14,212.98582458496094,41.19186019897461
2017-12-15,214.39476013183594,41.55183029174805
2017-12-18,216.77069091796875,41.66136932373047
2017-12-19,213.81954956054688,41.41880798339844
2017-12-20,212.73573303222656,41.09013366699219
2017-12-21,217.59609985351562,41.379669189453125
2017-12-22,215.89537048339844,41.25446319580078
2017-12-26,214.853271484375,41.058837890625
2017-12-27,213.377685546875,41.1370849609375
2017-12-28,213.83619689941406,41.1996955871582
2017-12-29,212.38560485839844,41.058837890625
2018-01-02,213.14425659179688,40.8397331237793
2018-01-03,211.1601104736328,40.94928741455078
2018-01-04,214.1112823486328,41.57529067993164
2018-01-05,213.01919555664062,41.55964660644531
2018-01-08,209.92633056640625,41.387489318847656
2018-01-09,211.7020263671875,41.70832061767578
2018-01-10,212.02713012695312,42.20132064819336
2018-01-11,212.69407653808594,42.412593841552734
2018-01-12,214.27809143066406,43.13251495361328
2018-01-16,215.47019958496094,42.7255859375
2018-01-17,211.46026611328125,43.3124885559082
2018-01-18,209.22605895996094,43.6959228515625
2018-01-19,213.51937866210938,44.96360778808594
2018-01-22,218.02117919921875,44.885353088378906
2018-01-23,216.82904052734375,44.533226013183594
2018-01-24,221.48931884765625,44.79146194458008
2018-01-25,224.28211975097656,44.45496368408203
2018-01-26,223.54010009765625,45.07316589355469
2018-01-29,227.15821838378906,44.955780029296875
2018-01-30,224.20706176757812,44.484214782714844
2018-01-31,223.33169555664062,44.444915771484375
2018-02-01,226.94979858398438,45.15227127075195
2018-02-02,216.7874298095703,43.60395812988281
2018-02-05,207.67538452148438,41.3011589050293
2018-02-06,215.6702880859375,42.70014190673828
2018-02-07,214.33636474609375,42.87303924560547
2018-02-08,205.3744354248047,40.7038459777832
2018-02-09,207.833740234375,40.97893524169922
2018-02-12,211.05169677734375,41.992794036865234
2018-02-13,213.0275421142578,41.96134567260742
2018-02-14,218.90489196777344,43.26601028442383
2018-02-15,223.1566619873047,43.54109191894531
2018-02-16,223.1065673828125,43.33675003051758
2018-02-20,220.83071899414062,43.27387237548828
2018-02-21,219.58853149414062,43.30531311035156
2018-02-22,217.94615173339844,43.11668395996094
2018-02-23,222.39794921875,44.06767272949219
2018-02-26,226.1411895751953,44.806461334228516
2018-02-27,223.36505126953125,44.57853698730469
2018-02-28,219.81199645996094,44.02838134765625
2018-03-01,214.6705322265625,42.825889587402344
2018-03-02,215.79075622558594,43.02237319946289
2018-03-05,219.97084045410156,43.61182403564453
2018-03-06,223.156005859375,44.45277786254883
2018-03-07,221.83514404296875,44.704288482666016
2018-03-08,222.6627655029297,44.76715850830078
2018-03-09,226.3662872314453,46.111106872558594
2018-03-12,228.5482635498047,46.29974365234375
2018-03-13,224.49365234375,45.60810852050781
2018-03-14,221.06600952148438,44.790740966796875
2018-03-15,222.88851928710938,44.97150421142578
2018-03-16,223.7162322998047,45.19941711425781
2018-03-19,219.47760009765625,44.75930404663086
2018-03-20,220.02935791015625,45.16798782348633
2018-03-21,218.90904235839844,44.885047912597656
2018-03-22,211.17601013183594,42.94377899169922
2018-03-23,205.03965759277344,40.92390441894531
2018-03-26,213.08216857910156,42.67655563354492
2018-03-27,206.71170043945312,41.77272033691406
2018-03-28,208.4757080078125,41.5841064453125
2018-03-29,210.55738830566406,42.40933609008789
2018-04-02,206.78697204589844,41.43476867675781
2018-04-03,209.48727416992188,41.78844451904297
2018-04-04,211.19271850585938,42.1814079284668
2018-04-05,213.859619140625,43.11668395996094
2018-04-06,208.97727966308594,41.686279296875
2018-04-09,210.83326721191406,41.92991256713867
2018-04-10,214.4949951171875,42.550811767578125
2018-04-11,211.46026611328125,41.45048904418945
2018-04-12,217.01971435546875,42.32288360595703
2018-04-13,213.95155334472656,41.63911437988281
2018-04-16,215.5901641845703,41.969215393066406
2018-04-17,212.037109375,41.84346008300781
2018-04-18,212.346435546875,41.85918426513672
2018-04-19,212.48855590820312,42.99093246459961
2018-04-20,210.64097595214844,42.802310943603516
2018-04-23,206.21847534179688,42.1578254699707
2018-04-24,202.72396850585938,41.709861755371094
2018-04-25,199.99855041503906,40.900333404541016
2018-04-26,200.717529296875,41.02609634399414
2018-04-27,200.47506713867188,40.95501708984375
2018-04-30,199.24615478515625,40.76546859741211
2018-05-01,197.8583526611328,40.91552734375
2018-05-02,195.66802978515625,40.828651428222656
2018-05-03,195.1329803466797,40.33903884887695
2018-05-04,196.4120635986328,40.59174346923828
2018-05-07,198.30145263671875,41.37355041503906
2018-05-08,198.13424682617188,42.155391693115234
2018-05-09,202.0885772705078,42.75558090209961
2018-05-10,203.5181427001953,43.466331481933594
2018-05-11,203.08343505859375,43.592681884765625
2018-05-14,203.91110229492188,43.608482360839844
2018-05-15,201.9464569091797,43.31627655029297
2018-05-16,201.44483947753906,43.41104507446289
2018-05-17,199.88987731933594,43.33207321166992
2018-05-18,198.13424682617188,42.58183670043945
2018-05-21,198.71945190429688,42.9293212890625
2018-05-22,198.9702911376953,43.33998107910156
2018-05-23,198.8114013671875,42.92142105102539
2018-05-24,197.3818817138672,42.6450080871582
2018-05-25,196.4705810546875,41.863189697265625
2018-05-29,189.7992401123047,39.454532623291016
2018-05-30,192.2574462890625,40.25215530395508
2018-05-31,189.50563049316406,39.59668731689453
2018-06-01,191.5778350830078,40.441688537597656
2018-06-04,192.86984252929688,40.7101936340332
2018-06-05,191.56947326660156,40.102108001708984
